id,report_type_metric_sub_metric_id,question_id,order_id,created_by,"created_at",updated_by,"updated_at",deleted_by,"deleted_at"
776,219,20,3,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
777,219,21,4,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
778,219,22,5,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
779,220,23,1,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
780,220,24,2,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
781,220,95,3,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
782,221,25,1,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
783,221,26,2,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
784,222,27,1,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
785,222,28,2,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
786,222,29,3,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
787,222,30,4,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
788,223,31,1,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
789,223,32,2,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
790,223,33,3,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
791,223,34,4,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
792,224,35,1,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
793,224,36,2,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
794,224,37,3,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
795,225,38,1,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
796,225,39,2,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
797,225,40,3,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
798,225,41,4,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
799,226,42,1,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
800,226,43,2,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
801,226,44,3,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
802,226,45,4,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
803,227,46,1,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
804,227,47,2,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
805,227,48,3,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
806,227,49,4,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
807,227,96,5,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
808,228,50,1,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
809,228,51,2,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
810,228,52,3,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
811,228,53,4,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
812,228,97,5,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
813,229,54,1,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
814,229,55,2,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
815,230,56,1,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
816,230,57,2,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
817,230,58,3,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
818,230,59,4,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
819,231,60,1,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
820,231,61,2,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
821,231,62,3,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
822,232,63,1,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
823,232,64,2,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
824,232,65,3,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
825,233,66,1,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
826,233,67,2,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
827,234,68,1,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
828,234,69,2,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
829,234,70,3,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
830,235,71,1,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
831,235,72,2,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
832,235,73,3,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
833,235,74,4,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
834,236,75,1,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
835,236,76,2,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
836,236,77,3,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
837,237,78,1,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
838,237,79,2,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
839,237,98,3,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
840,238,80,1,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
841,238,81,2,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
842,238,82,3,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
843,238,83,4,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
844,238,84,5,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
845,239,85,1,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
846,239,86,2,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
847,239,87,3,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
848,239,88,4,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
849,239,89,5,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
850,240,90,1,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
851,240,91,2,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
852,240,92,3,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
853,240,93,4,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
854,240,94,5,13,"2010-12-06 15:28:42",13,"2010-12-06 15:28:42",NULL,NULL
855,215,5,0,13,"2010-12-06 15:29:52",13,"2010-12-06 15:29:52",NULL,NULL
856,215,100,99,13,"2010-12-06 15:30:29",13,"2010-12-06 15:30:29",NULL,NULL
857,241,1,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
858,241,2,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
859,241,3,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
860,241,4,4,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
861,241,5,5,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
862,242,6,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
863,242,7,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
864,242,8,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
865,242,9,4,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
866,243,10,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
867,243,11,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
868,243,12,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
869,244,13,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
870,244,14,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
871,244,15,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
872,244,16,4,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
873,244,17,5,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
874,245,18,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
875,245,19,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
876,245,20,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
877,245,21,4,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
878,245,22,5,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
879,246,23,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
880,246,24,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
881,246,95,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
882,247,25,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
883,247,26,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
884,248,27,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
885,248,28,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
886,248,29,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
887,248,30,4,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
888,249,31,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
889,249,32,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
890,249,33,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
891,249,34,4,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
892,250,35,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
893,250,36,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
894,250,37,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
895,251,38,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
896,251,39,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
897,251,40,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
898,251,41,4,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
899,252,42,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
900,252,43,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
901,252,44,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
902,252,45,4,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
903,253,46,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
904,253,47,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
905,253,48,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
906,253,49,4,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
907,253,96,5,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
908,254,50,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
909,254,51,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
910,254,52,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
911,254,53,4,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
912,254,97,5,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
913,255,54,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
914,255,55,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
915,256,56,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
916,256,57,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
917,256,58,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
918,256,59,4,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
919,257,60,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
920,257,61,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
921,257,62,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
922,258,63,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
923,258,64,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
924,258,65,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
925,259,66,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
926,259,67,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
927,260,68,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
928,260,69,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
929,260,70,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
930,261,71,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
931,261,72,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
932,261,73,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
933,261,74,4,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
934,262,75,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
935,262,76,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
936,262,77,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
937,263,78,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
938,263,79,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
939,263,98,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
940,264,80,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
941,264,81,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
942,264,82,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
943,264,83,4,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
944,264,84,5,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
945,265,85,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
946,265,86,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
947,265,87,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
948,265,88,4,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
949,265,89,5,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
950,266,90,1,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
951,266,91,2,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
952,266,92,3,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
953,266,93,4,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
954,266,94,5,13,"2011-01-07 11:31:44",13,"2011-01-07 11:31:44",NULL,NULL
955,267,1,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
956,267,2,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
957,267,3,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
958,267,4,4,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
959,267,5,5,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
960,268,6,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
961,268,7,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
962,268,8,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
963,268,9,4,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
964,269,10,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
965,269,11,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
966,269,12,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
967,270,102,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:30:32",NULL,NULL
968,270,13,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:30:32",NULL,NULL
969,270,14,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:30:32",NULL,NULL
970,270,15,4,13,"2011-01-07 15:20:33",13,"2011-01-07 15:30:32",NULL,NULL
971,270,17,5,13,"2011-01-07 15:20:33",13,"2011-01-07 15:32:02",NULL,"2011-01-07 15:32:02"
972,271,103,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:33:43",NULL,NULL
973,271,18,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:33:43",NULL,NULL
974,271,19,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:33:43",NULL,NULL
975,271,20,4,13,"2011-01-07 15:20:33",13,"2011-01-07 15:33:43",NULL,NULL
976,271,22,5,13,"2011-01-07 15:20:33",13,"2011-01-07 15:34:16",NULL,"2011-01-07 15:34:16"
977,272,104,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:37:20",NULL,NULL
978,272,23,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:37:20",NULL,NULL
979,272,24,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:37:20",NULL,NULL
980,273,25,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
981,273,26,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
982,274,27,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
983,274,28,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
984,274,29,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
985,274,30,4,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
986,275,31,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
987,275,32,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
988,275,34,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:39:27",NULL,NULL
989,275,33,4,13,"2011-01-07 15:20:33",13,"2011-01-07 15:39:27",NULL,NULL
990,276,35,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
991,276,36,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
992,276,37,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
993,277,38,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
994,277,39,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
995,277,40,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
996,277,41,4,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
997,278,42,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
998,278,43,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
999,278,44,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1000,278,45,4,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1001,279,46,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1002,279,48,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:41:04",NULL,NULL
1003,279,47,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:41:04",NULL,NULL
1004,279,49,4,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1005,279,96,5,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1006,280,50,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1007,280,51,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1008,280,52,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1009,280,53,4,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1010,280,97,5,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1011,281,54,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1012,281,55,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1013,282,56,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1014,282,57,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1015,282,58,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1016,282,59,4,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1017,283,60,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1018,283,62,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:42:19",NULL,NULL
1019,283,61,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:42:19",NULL,NULL
1020,284,63,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1021,284,64,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1022,284,65,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1023,285,66,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1024,285,67,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1025,286,68,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1026,286,69,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1027,286,70,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1028,287,71,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1029,287,72,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1030,287,105,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:44:58",NULL,NULL
1031,287,73,4,13,"2011-01-07 15:20:33",13,"2011-01-07 15:44:58",NULL,NULL
1032,288,75,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1033,288,76,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1034,288,77,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1035,289,78,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1036,289,79,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1037,289,98,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:20:33",NULL,NULL
1038,290,107,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:47:56",NULL,NULL
1039,290,80,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:47:56",NULL,NULL
1040,290,81,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:47:56",NULL,NULL
1041,290,82,4,13,"2011-01-07 15:20:33",13,"2011-01-07 15:47:56",NULL,NULL
1042,290,84,5,13,"2011-01-07 15:20:33",13,"2011-01-07 15:48:20",NULL,"2011-01-07 15:48:20"
1043,291,108,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:47:56",NULL,NULL
1044,291,85,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:47:56",NULL,NULL
1045,291,86,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:47:56",NULL,NULL
1046,291,87,4,13,"2011-01-07 15:20:33",13,"2011-01-07 15:47:56",NULL,NULL
1047,291,89,5,13,"2011-01-07 15:20:33",13,"2011-01-07 15:49:31",NULL,"2011-01-07 15:49:31"
1048,292,109,1,13,"2011-01-07 15:20:33",13,"2011-01-07 15:47:56",NULL,NULL
1049,292,90,2,13,"2011-01-07 15:20:33",13,"2011-01-07 15:47:56",NULL,NULL
1050,292,91,3,13,"2011-01-07 15:20:33",13,"2011-01-07 15:47:56",NULL,NULL
1051,292,92,4,13,"2011-01-07 15:20:33",13,"2011-01-07 15:47:56",NULL,NULL
1052,292,94,5,13,"2011-01-07 15:20:33",13,"2011-01-07 15:50:21",NULL,"2011-01-07 15:50:21"
1053,268,101,100,13,"2011-01-07 15:29:04",13,"2011-01-07 15:29:04",NULL,NULL
1054,270,102,101,13,"2011-01-07 15:29:49",13,"2011-01-07 15:32:22",NULL,"2011-01-07 15:32:22"
1055,271,103,102,13,"2011-01-07 15:33:09",13,"2011-01-07 15:34:42",NULL,"2011-01-07 15:34:42"
1056,272,95,103,13,"2011-01-07 15:36:30",13,"2011-01-07 15:37:20",NULL,NULL
1057,287,74,104,13,"2011-01-07 15:43:38",13,"2011-01-07 15:44:58",NULL,NULL
1058,287,106,105,13,"2011-01-07 15:44:11",13,"2011-01-07 15:44:11",NULL,NULL
1059,290,107,106,13,"2011-01-07 15:46:29",13,"2011-01-07 15:48:47",NULL,"2011-01-07 15:48:47"
1060,291,108,106,13,"2011-01-07 15:46:29",13,"2011-01-07 15:49:51",NULL,"2011-01-07 15:49:51"
1061,292,109,106,13,"2011-01-07 15:46:29",13,"2011-01-07 15:50:47",NULL,"2011-01-07 15:50:47"
